transcript_id,ticker,quarter,date,sector,return_1d,return_3d,return_7d,sentiment_overall,sentiment_divergence,sentiment_std,lm_uncertainty,lm_litigious,lm_constraining,fls_ratio,fls_hedging_count,modal_confidence,uncertainty_divergence,role_sentiment_variance,avg_sentence_length,vocab_diversity,sentiment_overall_qoq,lm_uncertainty_qoq,fls_ratio_qoq,lm_constraining_qoq,modal_confidence_qoq,pca_1,pca_2,pca_3,tsne_1,tsne_2,cluster_km,cluster_db,cluster_hc,archetype
AAPL_2022-Q2,AAPL,2022-Q2,2022-04-28,tech,-0.0366048490056878,-0.0254216149108519,-0.0694000436830211,0.2004426660189448,0.2847765405434883,0.4834098484173719,0.0089488278295941,0.0006301991429291,0.004405466105198947,0.0473251028806584,2.0,0.533333239300749,-0.0009404815265416002,0.07934821010167586,18.025581395348837,0.2526125661205006,-0.0725460619923323,0.0011014458785725996,0.0186275311367291,0.0016405812027156003,-0.33846146727784465,-0.6103062058247773,1.98996282247161,2.5034504504745048,2.9671335,-3.876407,4,0,4,Measured Reporters
AAPL_2022-Q3,AAPL,2022-Q3,2022-07-28,tech,0.0327931001426104,0.0169049273259692,0.0492469711329874,0.1728069049585137,0.4103015990922719,0.4914989198803161,0.009904965868023,0.000669254450542,0.0036139740329273,0.0776699029126213,10.0,0.7837836255230315,-0.0032657848749802,0.15044080491179626,18.639593908629443,0.2656590413943355,-0.027635761060431113,0.0009561380384289012,0.030344800031962896,-0.0016796987676776002,0.25045038622228244,1.3299128902795965,2.844608236261519,1.6356938588936019,5.299662,-4.6036105,2,-1,1,Confident Optimists
AAPL_2022-Q4,AAPL,2022-Q4,2022-10-27,tech,0.075552672786759,0.0404006962830407,-0.0390162594380381,0.2359257385776988,0.3421470373636602,0.4972888590894714,0.0082497778905952,0.0007615179591318,0.0015230359182637,0.0373443983402489,8.0,0.7631577365021093,-0.0056158632596703,0.14083253429369968,17.714942528735634,0.2661562418894368,0.0631188336191851,-0.0016551879774278008,-0.0403255045723724,-0.0020909381146636003,-0.020625889020922217,-0.2567879450337018,-1.5299178837238991,-0.5869030568663558,0.6909968,1.8257121,3,-1,1,Linguistic Strategists 2
AAPL_2023-Q1,AAPL,2023-Q1,2023-02-02,tech,0.0243998363921403,0.0253943739907499,0.0216477169991094,0.2081100856249823,0.151810869406983,0.5001049882659979,0.005654281098546,0.0004038772213247,0.0017501346257404,0.0542797494780793,10.0,1.2608691580115003,-0.0009553228506903998,0.17805138351434302,17.134117647058822,0.2617412798681681,-0.027815652952716513,-0.0025954967920491998,0.0169353511378304,0.00022709870747670007,0.49771142150939107,1.4504084803535988,1.3632176028359264,-1.3508582132284888,6.5869536,-3.7215412,2,0,1,Confident Optimists
AMZN_2019-Q1,AMZN,2019-Q1,2019-04-25,tech,0.0254330255292026,0.0127585050149256,0.0253909129572444,0.1452780822563889,-0.2238741610966786,0.4077018757664006,0.0093280030458785,0.0013325718636969,0.0009518370454978,0.0258064516129032,1.0,0.9677417714984603,0.018095597891463346,0.11307178598197655,18.62773722627737,0.2739028213166144,-0.004069053800501987,0.0002558263689756996,-0.0010312767035443038,-1.2801328871768605e-05,0.017045425359815014,-1.596376460077921,1.6109521562297968,-2.6082074869497394,-0.1333465,-9.724954,4,0,4,Measured Reporters
AMZN_2020-Q2,AMZN,2020-Q2,2020-07-30,tech,0.0369608215671373,0.028490660373585,0.0315478380864765,0.2429157805192885,0.1519484865118893,0.4787492125597931,0.0120074412311855,0.0008455944529003,0.0010147133434804,0.0348837209302325,2.0,0.5405404541563301,0.005624350589455301,0.11428635763018408,17.848101265822784,0.27695035460992906,0.09763769826289959,0.002679438185307,0.0090772693173293,6.287629798259998e-05,-0.4272013173421302,-1.2839570185501317,0.5154581925760577,0.9375962836124837,-10.256438,2.0281565,4,0,4,Measured Reporters
AMZN_2020-Q4,AMZN,2020-Q4,2021-02-02,tech,-0.019961565909301,-0.0082396558050573,-0.0348727435049926,0.2197667761999917,0.1920609616791622,0.4390205851883988,0.0085173501577287,0.0004731861198738,0.0011041009463722,0.0305810397553516,2.0,0.965517030297312,0.007099635882158201,0.1382752622684951,20.4375,0.26299694189602446,-0.023149004319296812,-0.0034900910734568004,-0.004302681174880901,8.938760289180009e-05,0.42497657614098183,0.7028526772374084,-0.37603537028118245,-1.6193658658120302,2.1990695,-7.149562,3,0,4,Linguistic Strategists 2
AMZN_2021-Q1,AMZN,2021-Q1,2021-04-29,tech,-0.0011206361718006,-0.0459307860567787,-0.0808974126904683,0.3204646673776321,0.0652529286782137,0.4184028257888842,0.0083523158694001,0.0003796507213363,0.0007593014426727,0.0353356890459364,1.0,0.599999873568014,0.0093763827844393,0.1465197731783558,19.19402985074627,0.2951010886469673,0.10069789117764039,-0.00016503428832860025,0.0047546492905847955,-0.0003447995036995,-0.36551715672929797,0.11030302732049194,-1.1180147350463514,-0.34559405256151204,-9.782465,2.1303182,4,0,4,Measured Reporters
AMZN_2021-Q2,AMZN,2021-Q2,2021-07-29,tech,-0.0756489071327776,-0.0649125846945181,-0.0716821272716391,0.2834990157745778,0.1214772577626271,0.4726759905682364,0.0097936341378104,0.0008744316194473,0.0015739769150052,0.0377358490566037,2.0,0.5151514258898252,0.004596450789693399,0.1314078144713723,18.453333333333333,0.28125,-0.03696565160305426,0.0014413182684102997,0.0024001600106673057,0.0008146754723325,-0.08484844767818878,-0.7131640517745059,0.9139616847488933,0.9685872871575063,0.23015669,-5.33294,4,0,4,Measured Reporters
AMZN_2021-Q3,AMZN,2021-Q3,2021-10-28,tech,-0.0215112450537781,-0.0388270615149781,0.0123049790232997,0.1984813354969505,0.0580424127795922,0.464246701689006,0.0068281580230856,0.0006503007641033,0.002113477483336,0.0479041916167664,3.0,0.6923075285237,0.0059777334805658,0.05877151775377882,19.31935483870968,0.2723326097846051,-0.08501768027762732,-0.002965476114724799,0.010168342560162698,0.0005395005683308,0.17715610263387482,-0.1904677384575404,1.4489626192744474,-1.3141353511879785,2.4049904,-6.487274,4,0,4,Measured Reporters
